node,name
prot4316,SCYGR9
prot4317,GAGE4
prot4318,SPDYE11
prot4319,TAS2R36
prot4320,IGHV3-38-3
prot4321,IGHV8-51-1
prot4322,UGT2A1
prot4323,UGT2A2
prot4324,AMY1B
prot4325,AMY1C
prot4326,TRA
prot4327,TRB
prot4328,GAGE1
prot4329,IGHV1-38-4
prot4330,GLI2
prot4331,GLI3
prot4332,ZNF875
prot4333,ZSCAN22
prot4334,ZBTB48
prot4335,GLI4
prot4336,PYY
prot4337,CALCB
prot4338,FDX1
prot4339,RAP2A
prot4340,SRGN
prot4341,GZMB
prot4342,CXCL8
prot4343,CCL3
prot4344,RNASE2
prot4345,RO60
prot4346,PRB4
prot4347,COX8A
prot4348,MYB
prot4349,MYBL1
prot4350,MYBL2
prot4351,GAA
prot4352,ERVK-10
prot4353,AR
prot4354,RARA
prot4355,RRAS
prot4356,HLA-C
prot4357,ACR
prot4358,ARAF
prot4359,H1-4
prot4360,BCL2
prot4361,SPP1
prot4362,DLAT
prot4363,SAG
prot4364,PTPRF
prot4365,NR2F6
prot4366,NR2F1
prot4367,TXN
prot4368,TGFB3
prot4369,COX5B
prot4370,CTSA
prot4371,MGST1
prot4372,CYP2C8
prot4373,CYP2D6
prot4374,MAPT
prot4375,C7
prot4376,PRKAR1A
prot4377,CHGA
prot4378,TFPI
prot4379,ALPG
prot4380,PF4V1
prot4381,KIT
prot4382,RBP3
prot4383,UROS
prot4384,CD28
prot4385,FGF6
prot4386,ESD
prot4387,HSPD1
prot4388,RARB
prot4389,THRA
prot4390,THRB
prot4391,CLU
prot4392,MCF2
prot4393,GHR
prot4394,IRF1
prot4395,HAPLN1
prot4396,MYL2
prot4397,CD8B
prot4398,IAPP
prot4399,HSPA5
prot4400,LAMC1
prot4401,CD37
prot4402,MYH3
prot4403,PNMT
prot4404,ACP2
prot4405,MAP2
prot4406,HSPA8
prot4407,LIPC
prot4408,EGR2
prot4409,SLC2A1
prot4410,SLC2A2
prot4411,SLC2A3
prot4412,EPB41
prot4413,UMPS
prot4414,PDHB
prot4415,DBT
prot4416,ITGAM
prot4417,PYGB
prot4418,PYGM
prot4419,MBL2
prot4420,CHRM1
prot4421,CHRNB1
prot4422,RALA
prot4423,RALB
prot4424,NAT2
prot4425,BCR
prot4426,SPTB
prot4427,LAMP1
prot4428,ERG
prot4429,PIM1
prot4430,ACADM
prot4431,FGFR1
prot4432,TOP1
prot4433,TOP2A
prot4434,G6PD
prot4435,UBL4A
prot4436,PSG1
prot4437,PSG2
prot4438,VDR
prot4439,ESRRA
prot4440,FGF3
prot4441,GNAT1
prot4442,PC
prot4443,CYP2A6
prot4444,CYP19A1
prot4445,DMD
prot4446,MTHFD1
prot4447,CETP
prot4448,EPX
prot4449,SCGB1A1
prot4450,SFTPC
prot4451,CYP2C9
prot4452,IGF2R
prot4453,ADH5
prot4454,PSKH1
prot4455,CDK4
prot4456,SRF
prot4457,MS4A1
prot4458,CRYGA
prot4459,PRPS2
prot4460,CD79A
prot4461,ODC1
prot4462,PABPC1
prot4463,PCNA
prot4464,VPREB1
prot4465,FGF5
prot4466,KRT3
prot4467,NEFH
prot4468,COX6A1
prot4469,HARS1
prot4470,FABP2
prot4471,COL11A1
prot4472,COL6A1
prot4473,COL6A2
prot4474,COL6A3
prot4475,SLC25A4
prot4476,SLC25A6
prot4477,F5
prot4478,IMPDH2
prot4479,TPR
prot4480,RLBP1
prot4481,PTHLH
prot4482,PIP
prot4483,CKB
prot4484,FCGR1A
prot4485,FCGR2A
prot4486,FCER1A
prot4487,ANXA3
prot4488,MYCL
prot4489,MYCLP1
prot4490,CKMT1B
prot4491,GZMA
prot4492,BMP2
prot4493,BMP4
prot4494,BMP3
prot4495,BCKDHA
prot4496,RNASE3
prot4497,SKI
prot4498,SKIL
prot4499,ACTN1
prot4500,ACE
prot4501,MYL4
prot4502,CDH1
prot4503,DEFA4
prot4504,MLN
prot4505,MYH1
prot4506,MYH7
prot4507,SRC
prot4508,PEPD
prot4509,XRCC6
prot4510,LYL1
prot4511,XRCC5
prot4512,UNG
prot4513,NR2C1
prot4514,COX4I1
prot4515,IFITM1
prot4516,ALAS1
prot4517,GP1BB
prot4518,IL7
prot4519,CCL4
prot4520,IFI30
prot4521,MYF5
prot4522,HOXD8
prot4523,TDGF1
prot4524,LAMP2
prot4525,RNH1
prot4526,BMP1
prot4527,CYBA
prot4528,CCL2
prot4529,CCL5
prot4530,SCG2
prot4531,MYH6
prot4532,MYH8
prot4533,CFTR
prot4534,CYP4B1
prot4535,NCAM1
prot4536,ICAM2
prot4537,VCAN
prot4538,ITGA4
prot4539,RARG
prot4540,ATP1A3
prot4541,EEF2
prot4542,MT1G
prot4543,KRT10
prot4544,KRT13
prot4545,KRT5
prot4546,PDIA4
prot4547,C6
prot4548,P4HA1
prot4549,ZNF35
prot4550,ACP5
prot4551,CEACAM1
prot4552,TPT1
prot4553,ALAD
prot4554,OSM
prot4555,F3
prot4556,PRG2
prot4557,HLA-E
prot4558,HLA-DRB4
prot4559,HLA-DOB
prot4560,LCP1
prot4561,PLS3
prot4562,APEH
prot4563,ETFA
prot4564,TNNT1
prot4565,GYS1
prot4566,PRKAR2A
prot4567,SLC5A1
prot4568,ANXA8
prot4569,ENO3
prot4570,COL11A2
prot4571,ADRB3
prot4572,GTF2F2
prot4573,HRES1
prot4574,CD59
prot4575,CCDC130
prot4576,MTHFD2
prot4577,HSD3B1
prot4578,HSD17B1
prot4579,CTSE
prot4580,GFAP
prot4581,EDN3
prot4582,SELL
prot4583,MIF
prot4584,FOLR2
prot4585,CD99
prot4586,HGF
prot4587,PRF1
prot4588,PRKCSH
prot4589,IRF2
prot4590,HCLS1
prot4591,FDPS
prot4592,TRIM27
prot4593,CPM
prot4594,COX7A2
prot4595,SI
prot4596,ATP1B2
prot4597,DRD2
prot4598,NID1
prot4599,AKR1A1
prot4600,PLA2G2A
prot4601,NCF1
prot4602,INSRR
prot4603,PKM
prot4604,ACYP2
prot4605,HSP90B1
prot4606,CCNB1
prot4607,MYL6B
prot4608,HOXB3
prot4609,HOXB2
prot4610,HOXB1
prot4611,SLC2A4
prot4612,SNRPB
prot4613,TYR
prot4614,IDE
prot4615,GP9
prot4616,IL1R1
prot4617,MMP9
prot4618,IL2RB
prot4619,COX6B1
prot4620,POU2F1
prot4621,HNRNPL
prot4622,GABRA1
prot4623,DARS1
prot4624,IDO1
prot4625,DAO
prot4626,ETS1
prot4627,JUP
prot4628,UQCRB
prot4629,LIF
prot4630,ETS2
prot4631,BRAF
prot4632,CPA1
prot4633,CPB1
prot4634,CPA3
prot4635,FABP4
prot4636,GLUL
prot4637,AKR1B1
prot4638,ANPEP
prot4639,PVR
prot4640,RAC2
prot4641,CPN1
prot4642,GSPT1
prot4643,MYOD1
prot4644,MYOG
prot4645,IL9
prot4646,PGAM2
prot4647,IFNGR1
prot4648,ARSA
prot4649,B4GALT1
prot4650,ACP3
prot4651,EZR
prot4652,ATP6V1B1
prot4653,FOLR1
prot4654,ATF2
prot4655,UCHL3
prot4656,KCNE1
prot4657,CD19
prot4658,FOSL1
prot4659,FOSL2
prot4660,GYPE
prot4661,HPGD
prot4662,VAV1
prot4663,ELN
prot4664,CSF2RA
prot4665,AREG
prot4666,HTN1
prot4667,HTN3
prot4668,CD46
prot4669,NME1
prot4670,CYP11B1
prot4671,NQO1
prot4672,GNS
prot4673,ZNF44
prot4674,ZNF250
prot4675,VEGFA
prot4676,PHKG2
prot4677,CD1E
prot4678,CD1D
prot4679,IGLL1
prot4680,HIVEP1
prot4681,ARSB
prot4682,PAX1
prot4683,RPS2
prot4684,CHN1
prot4685,TCF4
prot4686,ST6GAL1
prot4687,RAG1
prot4688,TCF3
prot4689,DSP
prot4690,RPA2
prot4691,MUC1
prot4692,COX7C
prot4693,GATA1
prot4694,TIMP2
prot4695,ALOX15
prot4696,NPR1
prot4697,CD44
prot4698,NQO2
prot4699,H2AX
prot4700,SELP
prot4701,ACAN
prot4702,PFKFB1
prot4703,ITGB4
prot4704,SPN
prot4705,CBR1
prot4706,ANK1
prot4707,ACADS
prot4708,CREB1
prot4709,PNLIP
prot4710,PDGFRA
prot4711,SLC25A16
prot4712,GLB1
prot4713,PECAM1
prot4714,PPP3CB
prot4715,NCK1
prot4716,GCFC2
prot4717,KCNA2
prot4718,H1-5
prot4719,H1-3
prot4720,H1-2
prot4721,CTLA4
prot4722,ZNF823
prot4723,EPCAM
prot4724,POR
prot4725,ABO
prot4726,DPEP1
prot4727,EPB42
prot4728,MGMT
prot4729,PRLR
prot4730,TSHR
prot4731,PDE6A
prot4732,PCSK2
prot4733,GNB3
prot4734,CRISP2
prot4735,SELE
prot4736,FER
prot4737,ATP2A2
prot4738,CCL3L3
prot4739,UGT2B7
prot4740,CD36
prot4741,NPPB
prot4742,CPE
prot4743,IL7R
prot4744,PLCG2
prot4745,FAH
prot4746,STMN1
prot4747,YBX3
prot4748,ZFX
prot4749,ZNF12
prot4750,ZNF14
prot4751,ZNF708
prot4752,ZNF16
prot4753,ZNF17
prot4754,ZNF18
prot4755,ZNF19
prot4756,ZNF20
prot4757,ZNF182
prot4758,ZNF22
prot4759,ZNF23
prot4760,ZNF24
prot4761,ZKSCAN1
prot4762,ZNF25
prot4763,ZNF26
prot4764,ZNF37A
prot4765,ZNF28
prot4766,ZNF3
prot4767,ZNF43
prot4768,ZNF30
prot4769,ZSCAN20
prot4770,ZNF32
prot4771,NAGA
prot4772,HSPA6
prot4773,RHOQ
prot4774,HMGA1
prot4775,ZNF7
prot4776,ZNF8
prot4777,TMEM11
prot4778,GOT1
prot4779,IFNAR1
prot4780,BPI
prot4781,PRKCA
prot4782,JUNB
prot4783,ITGA2
prot4784,GJA1
prot4785,NPR3
prot4786,SMPD1
prot4787,UBTF
prot4788,HOXB8
prot4789,HOXB9
prot4790,HOXB4
prot4791,HOXB6
prot4792,AKR1C4
prot4793,JUND
prot4794,CTRB1
prot4795,CKMT2
prot4796,TAL1
prot4797,ATF7
prot4798,NDUFB7
prot4799,SYN1
prot4800,PRKACA
prot4801,TYRP1
prot4802,CAPN2
prot4803,KCNA6
prot4804,DES
prot4805,CEBPB
prot4806,GAP43
prot4807,HLA-G
prot4808,PTPN2
prot4809,AMD1
prot4810,TAT
prot4811,TPH1
prot4812,CHRNB2
prot4813,CTPS1
prot4814,ENG
prot4815,DDX5
prot4816,PFKL
prot4817,XBP1
prot4818,GM2A
prot4819,CR1
prot4820,LGALS3
prot4821,IGFBP3
prot4822,SPI1
prot4823,FLT1
prot4824,PSMC3
prot4825,TCP1
prot4826,PTPN1
prot4827,ALOX12
prot4828,IGFBP2
prot4829,ERCC2
prot4830,BMP7
prot4831,RPL35A
prot4832,ITGB5
prot4833,ARF4
prot4834,ADRA2B
prot4835,RPL7
prot4836,EGR1
prot4837,VCL
prot4838,GPX2
prot4839,SRD5A1
prot4840,LBP
prot4841,PTPRA
prot4842,NAT1
prot4843,GABRB1
prot4844,GABRG2
prot4845,ADCYAP1
prot4846,IL1RN
prot4847,PDE6G
prot4848,ITGB6
prot4849,RHCE
prot4850,SON
prot4851,NELFE
prot4852,RPL17
prot4853,LAG3
prot4854,PGAM1
prot4855,RCC1
prot4856,ADRA2C
prot4857,SDC1
prot4858,ATF1
prot4859,ATF3
prot4860,ATF4
prot4861,ATF6
prot4862,LIG1
prot4863,ATP5PF
prot4864,XRCC1
prot4865,KRT15
prot4866,KRT4
prot4867,PAM
prot4868,CDH2
prot4869,TSPAN8
prot4870,GNAZ
prot4871,GNAT2
prot4872,CYP11B2
prot4873,MYL12A
prot4874,HDC
prot4875,PLCG1
prot4876,UGT1A6
prot4877,EPOR
prot4878,TNNI1
prot4879,CD58
prot4880,VCAM1
prot4881,NCL
prot4882,HK1
prot4883,POLR2C
prot4884,POLR2E
prot4885,CD53
prot4886,NDUFV2
prot4887,ELK1
prot4888,TNNI3
prot4889,TNFRSF1A
prot4890,GGT1
prot4891,ERCC3
prot4892,TRIM21
prot4893,TFEB
prot4894,EIF2AK2
prot4895,FUT1
prot4896,TFE3
prot4897,WT1
prot4898,EN2
prot4899,SRM
prot4900,SLC9A1
prot4901,ORM2
prot4902,CSNK2A2
prot4903,RXRA
prot4904,AOC1
prot4905,ITIH2
prot4906,ITIH1
prot4907,CEL
prot4908,NFKB1
prot4909,CXCL2
prot4910,CXCL3
prot4911,NCF2
prot4912,FST
prot4913,PI3
prot4914,AMY2B
prot4915,TYMP
prot4916,ATP2B1
prot4917,CR2
prot4918,HLA-DPA1
prot4919,EIF2S2
prot4920,TCN1
prot4921,TCN2
prot4922,ANXA7
prot4923,SDS
prot4924,CD33
prot4925,PGC
prot4926,KLK2
prot4927,SPINK2
prot4928,AZU1
prot4929,TBP
prot4930,TPSB2
prot4931,CCNA2
prot4932,POU3F3
prot4933,POU3F2
prot4934,CD22
prot4935,BTF3
prot4936,ALOX5AP
prot4937,CHRM3
prot4938,TNFRSF1B
prot4939,RAB3A
prot4940,RAB3B
prot4941,RAB4A
prot4942,RAB5A
prot4943,RAB6A
prot4944,TAC1
prot4945,PMCH
prot4946,NR1D1
prot4947,TRH
prot4948,PVALB
prot4949,MSH3
prot4950,MX1
prot4951,MX2
prot4952,NPR2
prot4953,PSMB1
prot4954,M6PR
prot4955,ATP4A
prot4956,H2AC7
prot4957,COX5A
prot4958,LMNB1
prot4959,ITGAL
prot4960,ITGAX
prot4961,DDC
prot4962,GZMH
prot4963,HOXA5
prot4964,PZP
prot4965,BCL3
prot4966,OGN
prot4967,NTF3
prot4968,MAK
prot4969,EDN2
prot4970,CAPN3
prot4971,IL11
prot4972,CAST
prot4973,CYP2B6
prot4974,CYP3A5
prot4975,HNF1A
prot4976,EFNA1
prot4977,IMPDH1
prot4978,SERPINA2
prot4979,COL9A1
prot4980,C4BPB
prot4981,CYP2A7
prot4982,COL5A1
prot4983,MAG
prot4984,NEB
prot4985,FLG
prot4986,AGA
prot4987,RASA1
prot4988,PDC
prot4989,PTMS
prot4990,CD247
prot4991,PRPS1L1
prot4992,CDK11B
prot4993,ENDOU
prot4994,MAL
prot4995,FUT3
prot4996,PTN
prot4997,GSTM3
prot4998,ATP6V1B2
prot4999,ATP6V1C1
prot5000,CSRP1
prot5001,FLNA
prot5002,NF1
prot5003,MAOA
prot5004,ACO1
prot5005,ABCB4
prot5006,TACR2
prot5007,S1PR1
prot5008,FPR1
prot5009,ZNF10
prot5010,AGXT
prot5011,CNR1
prot5012,SYT1
prot5013,TNFAIP3
prot5014,KITLG
prot5015,NT5E
prot5016,SAT1
prot5017,TAF1
prot5018,GPD1
prot5019,EPHA1
prot5020,DRD1
prot5021,C5AR1
prot5022,TBXA2R
prot5023,MDK
prot5024,ZP3
prot5025,MSR1
prot5026,FGF7
prot5027,VDAC1
prot5028,FGFR2
prot5029,BGN
prot5030,IBSP
prot5031,RYR1
prot5032,CD72
prot5033,ERBB3
prot5034,SDHB
prot5035,DRD4
prot5036,DRD5
prot5037,CD9
prot5038,MATN1
prot5039,BCKDHB
prot5040,COMT
prot5041,TGM2
prot5042,KCNA3
prot5043,BMP5
prot5044,BMP6
prot5045,MMUT
prot5046,OSBP
prot5047,PCMT1
prot5048,LPO
prot5049,FUT4
prot5050,FBL
prot5051,RPS4Y1
prot5052,GART
prot5053,TNXB
prot5054,CDH3
prot5055,PAICS
prot5056,IL10
prot5057,ACHE
prot5058,IDS
prot5059,SCP2
prot5060,UGT1A1
prot5061,UGT1A4
prot5062,UBA1
prot5063,GPX3
prot5064,CCL1
prot5065,NME2
prot5066,ENPP1
prot5067,USF1
prot5068,FGFR4
prot5069,KCNA4
prot5070,KCNA5
prot5071,GAL
prot5072,H1-6
prot5073,SPRR1B
prot5074,SPRR2E
prot5075,SPRR2D
prot5076,ALAS2
prot5077,FDXR
prot5078,FGFR3
prot5079,PRKACG
prot5080,HNRNPA2B1
prot5081,RFX1
prot5082,CCNO
prot5083,CALB2
prot5084,CYP7A1
prot5085,CBL
prot5086,IGFBP4
prot5087,PRKACB
prot5088,UQCRC2
prot5089,SLC2A5
prot5090,TGM1
prot5091,NR4A1
prot5092,CA4
prot5093,GNLY
prot5094,AADAC
prot5095,CPN2
prot5096,EVI2A
prot5097,FECH
prot5098,LHCGR
prot5099,PROZ
prot5100,MMP8
prot5101,MRC1
prot5102,CRYGS
prot5103,XPA
prot5104,IGHV1-2
prot5105,AMPD1
prot5106,CES1
prot5107,FBLN1
prot5108,TCEA1
prot5109,PTGS1
prot5110,ITGA6
prot5111,SFPQ
prot5112,TUBG1
prot5113,KEL
prot5114,CA6
prot5115,PPIB
prot5116,S100A1
prot5117,HRC
prot5118,ANOS1
prot5119,ME2
prot5120,GLDC
prot5121,WARS1
prot5122,RPS3
prot5123,MYF6
prot5124,GLRA1
prot5125,GLRA2
prot5126,GCSH
prot5127,CBLN1
prot5128,RPS6KB1
prot5129,JAK1
prot5130,PTPRB
prot5131,PTPRD
prot5132,PTPRE
prot5133,PTPRG
prot5134,PTPRZ1
prot5135,LORICRIN
prot5136,SP100
prot5137,MCC
prot5138,TNFSF4
prot5139,NFYA
prot5140,OMG
prot5141,AHCY
prot5142,H2BC17
prot5143,CFL1
prot5144,BDNF
prot5145,NPPC
prot5146,EIF4B
prot5147,F8A1
prot5148,ATP2B4
prot5149,ITPKA
prot5150,DGKA
prot5151,PAX7
prot5152,PAX3
prot5153,VAMP1
prot5154,GATA2
prot5155,GATA3
prot5156,CPT2
prot5157,DTYMK
prot5158,RRM1
prot5159,PRPH2
prot5160,FSHR
prot5161,CMA1
prot5162,SLC6A2
prot5163,IL32
prot5164,LAMA2
prot5165,GABRR1
prot5166,FCAR
prot5167,PRTN3
prot5168,ZBTB25
prot5169,GPT
prot5170,COX7A1
prot5171,COX7B
prot5172,MMP11
prot5173,CCND1
prot5174,CHM
prot5175,CRHBP
prot5176,KDELR1
prot5177,IL4R
prot5178,CYP3A7
prot5179,NR2F2
prot5180,GADD45A
prot5181,EDNRB
prot5182,EEF1B2
prot5183,ATP5PB
prot5184,TBXAS1
prot5185,AKAP5
prot5186,IGFBP6
prot5187,IGFBP5
prot5188,ACP1
prot5189,PRKCH
prot5190,ACAT1
prot5191,TNC
prot5192,MYL9
prot5193,DNASE1
prot5194,CCNC
prot5195,CCNE1
prot5196,CYP2F1
prot5197,POLR2A
prot5198,CDK2
prot5199,HRH2
prot5200,CXCR1
prot5201,CXCR2
prot5202,APC
prot5203,CD24
prot5204,COL8A2
prot5205,FPR3
prot5206,FPR2
prot5207,GUCY2C
prot5208,GRK2
prot5209,ADRA1D
prot5210,EDNRA
prot5211,TACR1
prot5212,PTAFR
prot5213,ACKR3
prot5214,F2R
prot5215,MPZ
prot5216,MCM3
prot5217,NFYB
prot5218,AZGP1
prot5219,MPST
prot5220,LAMA1
prot5221,RPS12
prot5222,BRD2
prot5223,FAS
prot5224,YY1
prot5225,DNAJB1
prot5226,DNAJB2
prot5227,ATP5F1A
prot5228,MT3
prot5229,CTSS
prot5230,PSMA1
prot5231,PSMA2
prot5232,PSMA3
prot5233,PSMA4
prot5234,LMO2
prot5235,LMO1
prot5236,S100P
prot5237,UCP1
prot5238,NPY1R
prot5239,COL5A3
prot5240,CD40
prot5241,NFKBIA
prot5242,ITGA3
prot5243,ITGB7
prot5244,ITGB8
prot5245,PTX3
prot5246,MSN
prot5247,PTPN3
prot5248,DDX6
prot5249,CTNNA2
prot5250,DNMT1
prot5251,PAX6
prot5252,U2AF2
prot5253,KRTAP5-9
prot5254,RPL13
prot5255,CHML
prot5256,ELAVL4
prot5257,ACRV1
prot5258,HSD3B2
prot5259,IVD
prot5260,CNTF
prot5261,S100A4
prot5262,MGAT1
prot5263,HMGB2
prot5264,PTBP1
prot5265,TARS1
prot5266,VARS1
prot5267,EEF1G
prot5268,ZFP36
prot5269,PLN
prot5270,KLRC1
prot5271,KLRC2
prot5272,KLRK1
prot5273,CD27
prot5274,FKBP2
prot5275,MST1
prot5276,IL3RA
prot5277,CNTFR
prot5278,CRYBB3
prot5279,ACVR2A
prot5280,STOM
prot5281,AK4
prot5282,PON1
prot5283,ANXA13
prot5284,MAOB
prot5285,YWHAQ
prot5286,CBLIF
prot5287,MAPK3
prot5288,MARK3
prot5289,ATP6V0C
prot5290,G0S2
prot5291,CALML3
prot5292,DPP4
prot5293,GDF1
prot5294,ARNT
prot5295,CERS1
prot5296,RPL10
prot5297,COL8A1
prot5298,RPA1
prot5299,APEX1
prot5300,CD82
prot5301,DCK
prot5302,CAD
prot5303,CALR
prot5304,PDE4A
prot5305,MAP4
prot5306,CANX
prot5307,CFP
prot5308,IL1R2
prot5309,PIK3R1
prot5310,ITPKB
prot5311,AOAH
prot5312,PSMB8
prot5313,PSMB9
prot5314,PSMA5
prot5315,HLA-DMA
prot5316,HLA-DMB
prot5317,POU1F1
prot5318,PSMB4
prot5319,PSMB6
prot5320,PSMB5
prot5321,GSTM2
prot5322,HTR1D
prot5323,HTR1B
prot5324,HTR2A
prot5325,ABCD3
prot5326,TMOD1
prot5327,ITPRID2
prot5328,LOX
prot5329,ELK4
prot5330,CST5
prot5331,PEX2
prot5332,CHAT
prot5333,ACADL
prot5334,NDUFS1
prot5335,ADH6
prot5336,HTR2C
prot5337,NMBR
prot5338,POLD1
prot5339,TEAD1
prot5340,HOXD9
prot5341,HOXD10
prot5342,MSX1
prot5343,SMARCA1
prot5344,GABRB3
prot5345,GABRR2
prot5346,MAPK1
prot5347,DUSP1
prot5348,HTR1E
prot5349,GCA
prot5350,MZF1
prot5351,RXRB
prot5352,ERCC5
prot5353,RBL1
prot5354,GRN
prot5355,PTPRM
prot5356,LAP3
prot5357,HSD11B1
prot5358,CD34
prot5359,CD38
prot5360,TNFRSF8
prot5361,CD1B
prot5362,CD1C
prot5363,GJB2
prot5364,S100A2
prot5365,PTPN4
prot5366,GTF2E1
prot5367,GTF2E2
prot5368,PCSK1
prot5369,PCSK6
prot5370,TPP2
prot5371,IMPA1
prot5372,ADORA2A
prot5373,ADORA2B
prot5374,CCN2
prot5375,EPHA2
prot5376,EPHA3
prot5377,EPHA8
prot5378,EPHB2
prot5379,PTPN6
prot5380,SHC1
prot5381,TACR3
prot5382,MPG
prot5383,CRABP2
prot5384,ARID4A
prot5385,KDM5A
prot5386,LTK
prot5387,S100G
prot5388,COL4A5
prot5389,TKT
prot5390,IL12A
prot5391,IL12B
prot5392,CASP1
prot5393,NOS3
prot5394,NOS1
prot5395,SERPINB3
prot5396,LMOD1
prot5397,RBMS1
prot5398,PML
prot5399,TYK2
prot5400,SERPINA4
prot5401,EEF1D
prot5402,OAS2
prot5403,CRABP1
prot5404,PDHA2
prot5405,CD40LG
prot5406,MARCKS
prot5407,AQP1
prot5408,CNGA1
prot5409,GNA11
prot5410,ALDH4A1
prot5411,PBLD
prot5412,ERP29
prot5413,PRDX6
prot5414,BLVRB
prot5415,PRDX5
prot5416,DDT
prot5417,GCHFR
prot5418,PRDX3
prot5419,ATP5F1D
prot5420,RPL12
prot5421,ECHS1
prot5422,CMPK1
prot5423,PEBP1
prot5424,PDIA3
prot5425,PPP2R1A
prot5426,PPP2R1B
prot5427,CD6
prot5428,CDC27
prot5429,FCER1G
prot5430,CCND2
prot5431,CCND3
prot5432,WEE1
prot5433,MIP
prot5434,CDC25A
prot5435,CDC25B
prot5436,CDC25C
prot5437,PPIF
prot5438,TM4SF1
prot5439,BDKRB2
prot5440,NKTR
prot5441,NMT1
prot5442,HLA-F
prot5443,AVPR2
prot5444,HMOX2
prot5445,ADSS2
prot5446,AXL
prot5447,SLC6A1
prot5448,CHRNA5
prot5449,LRPAP1
prot5450,TSPO
prot5451,ADORA1
prot5452,GRPR
prot5453,AGTR1
prot5454,OXTR
prot5455,ADSL
prot5456,PKLR
prot5457,CLIP1
prot5458,SRI
prot5459,GNA15
prot5460,GSTT1
prot5461,SERPINB1
prot5462,GCH1
prot5463,SLC7A1
prot5464,ALDH1B1
prot5465,ALDH3A1
prot5466,SSTR1
prot5467,SSTR2
prot5468,POLR2B
prot5469,CHRNB4
prot5470,HTR1F
prot5471,OR1E1
prot5472,OR10J1
prot5473,GNRHR
prot5474,CALCR
prot5475,NTSR1
prot5476,NTS
prot5477,LCN1
prot5478,SDHA
prot5479,CORO1A
prot5480,GDI1
prot5481,S100A7
prot5482,MAPK4
prot5483,MAT2A
prot5484,SRD5A2
prot5485,HOXD3
prot5486,HOXA10
prot5487,HOXA6
prot5488,HOXA7
prot5489,HOXA9
prot5490,HOXA11
prot5491,HOXA13
prot5492,HOXC8
prot5493,HOXC9
prot5494,HOXC12
prot5495,HOXC13
prot5496,HOXD11
prot5497,TLX1
prot5498,PRKAR1B
prot5499,PRKAR2B
prot5500,CPS1
prot5501,RRM2
prot5502,CD52
prot5503,FGF9
prot5504,SSTR4
prot5505,CASQ1
prot5506,SDC4
prot5507,TIA1
prot5508,FMO4
prot5509,FMO3
prot5510,HIVEP2
prot5511,SLC5A2
prot5512,SLC6A6
prot5513,GABRA5
prot5514,SLC6A4
prot5515,DNAJA1
prot5516,AKT1
prot5517,AKT2
prot5518,IL2RG
prot5519,UQCRC1
prot5520,HIBADH
prot5521,ATIC
prot5522,APOBEC3A
prot5523,HNRNPH3
prot5524,HNRNPH1
prot5525,CASP14
prot5526,YWHAB
prot5527,SFN
prot5528,STIP1
prot5529,S100A11
prot5530,FCGR2B
prot5531,FCGR2C
prot5532,CEACAM8
prot5533,L1CAM
prot5534,INPP5B
prot5535,PRDX2
prot5536,ARRB2
prot5537,GK
prot5538,CCKAR
prot5539,CCKBR
prot5540,VIPR1
prot5541,OTX1
prot5542,OTX2
prot5543,MC4R
prot5544,CCR1
prot5545,BRS3
prot5546,CCR7
prot5547,GPR183
prot5548,CHRNA3
prot5549,GRK4
prot5550,CXCR5
prot5551,FOXN2
prot5552,CDA
prot5553,DCTD
prot5554,PYCR1
prot5555,SLC8A1
prot5556,GBP1
prot5557,GBP2
prot5558,ELF1
prot5559,SSTR3
prot5560,HPD
prot5561,GTF2H1
prot5562,STX2
prot5563,IFNA8
prot5564,DSG3
prot5565,CSF2RB
prot5566,CTH
prot5567,ICAM3
prot5568,RPL9P8
prot5569,CD70
prot5570,TNFSF8
prot5571,MC5R
prot5572,CIITA
prot5573,ACSL1
prot5574,CDH5
prot5575,KIF5B
prot5576,CSTF2
prot5577,LSP1
prot5578,CYP2C18
prot5579,CYP2C19
prot5580,DUT
prot5581,GUCY1A2
prot5582,ABCC1
prot5583,CKS2
prot5584,CD80
prot5585,S100A5
prot5586,S100A3
prot5587,H2BC3
prot5588,ABCD1
prot5589,MAN1A1
prot5590,KDELR2
prot5591,TTK
prot5592,MCM4
prot5593,MCM5
prot5594,MCM7
prot5595,GALNS
prot5596,RNASE4
prot5597,NTF4
prot5598,SDC2
prot5599,CD68
prot5600,BMP8B
prot5601,SHMT1
prot5602,SHMT2
prot5603,GABRA3
prot5604,EVI2B
prot5605,EPHX2
prot5606,RYK
prot5607,HSPA1L
prot5608,HSPA4
prot5609,GRK5
prot5610,MPI
prot5611,HTR7
prot5612,CNR2
prot5613,TRHR
prot5614,OR1D2
prot5615,PTGER1
prot5616,CRHR1
prot5617,PRSS3
prot5618,GPC1
prot5619,BTC
prot5620,PFN2
prot5621,USP6
prot5622,GJA4
prot5623,CA5A
prot5624,CA8
prot5625,CTNNA1
prot5626,CTNNB1
prot5627,IL13
prot5628,BMI1
prot5629,PCGF2
prot5630,NOS2
prot5631,PHB
prot5632,PTPN7
prot5633,SERPINB6
prot5634,NF2
prot5635,RDX
prot5636,RCVRN
prot5637,RPA3
prot5638,SFTPD
prot5639,RFC4
prot5640,RFC2
prot5641,RFC1
prot5642,RPL22
prot5643,GTF2F1
prot5644,SPR
prot5645,ADM
prot5646,SPRR1A
